id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
191058,Private room with balcony in shared flat,666066,Ali,,Beyoglu,41.02842,28.9779,Private room,98,10,19,2018-09-30,0.23,15,187
191069,Single private room in shared flat (Middle room),666066,Ali,,Beyoglu,41.02997,28.97612,Private room,81,14,22,2018-09-06,0.25,15,0
191079,Single private room(Gray),666066,Ali,,Beyoglu,41.02976,28.97604,Private room,75,10,20,2018-09-17,0.24,15,177
191080,Single private room(Indian),666066,Ali,,Beyoglu,41.02855,28.97653,Private room,58,10,56,2018-08-03,0.59,15,179
191084,Private room(Violet),666066,Ali,,Beyoglu,41.02885,28.97625,Private room,104,10,91,2019-06-03,0.97,15,209
191088,Single private room(Green),666066,Ali,,Beyoglu,41.02931,28.97623,Private room,75,10,16,2019-05-28,0.19,15,344
197991,Nice room with balcony,907770,Tuğba,,Uskudar,41.0164,29.01527,Private room,156,1,0,,,1,365
199068,"Luxurious, specially designed...!",972196,Taskin,,Esenyurt,41.02719,28.68328,Private room,561,1,0,,,1,365
204518,Lovely and Cozy Flat at Cihangir ,1004513,Defne,,Beyoglu,41.03023,28.98182,Private room,231,14,2,2011-09-22,0.02,2,365
207412,Single private room(Orange),666066,Ali,,Beyoglu,41.02941,28.97759,Private room,104,30,14,2019-04-01,0.15,15,269
207933,GORGEOUS BOSPHORUS VIEW! COMFY ROOM,1023387,Daniele,,Beyoglu,41.03506,28.99193,Private room,260,3,10,2013-10-05,0.12,1,268
210496,6-Cabin Yacht with A/C,1038139,Burchan,,Beykoz,41.0787,29.08596,Private room,2473,1,0,,,3,365
213816,Stay near Bagdat Avenue - 3BR apt,767876,Pelin,,Kadikoy,40.97543,29.06553,Entire home/apt,561,3,12,2018-08-11,0.14,3,346
214188,decent quality/price balance in Ist,1105099,Necip,,Fatih,41.019,28.92851,Private room,98,20,40,2015-06-01,0.42,2,89
214190,Best location - Orange,1105223,Serkan,,Beyoglu,41.02918,28.98331,Private room,150,3,52,2017-11-04,0.55,1,365
220131,Charming Delightful Studio@Centre 4,466302,Fati,,Beyoglu,41.02874,28.9766,Entire home/apt,144,2,81,2018-11-23,0.86,15,176
220149,Sultan,182639,Mehmet Ali,,Beyoglu,41.02845,28.97892,Entire home/apt,381,5,9,2015-04-29,0.10,6,364
221430,SUMMER SUPER DISCOUNT 01JUN-31JUL,973997,Shinnosuke,,Beyoglu,41.03533,28.97341,Entire home/apt,133,3,14,2018-11-05,0.15,1,362
222535,Cozy apartment in Kuzguncuk,220212,Yesim,,Uskudar,41.03382,29.03173,Entire home/apt,295,3,22,2019-01-03,0.24,3,315
224612,My nice flat in Nisantasi/ ,1169188,Esin,,Sisli,41.05585,28.99103,Private room,260,5,0,,,1,365
224910,The Heart of Istanbul,1171112,Marya,,Basaksehir,41.10619,28.73866,Entire home/apt,659,1,0,,,1,365
226255,Harem,182639,Mehmet Ali,,Beyoglu,41.02865,28.97919,Entire home/apt,387,5,9,2014-01-02,0.10,6,365
227513,Exclusive Apart with Kitchenette,1186560,Ramiz,,Fatih,41.0029,28.97787,Private room,393,1,50,2019-06-03,0.54,4,336
229498,Cozy studio apartment in Cihangir,1167189,Bilgehan,,Beyoglu,41.03077,28.98118,Entire home/apt,399,7,113,2018-09-01,1.24,2,358
231869,Nice and Clean Lovely Room Cihangir,1004513,Defne,,Beyoglu,41.03073,28.98167,Private room,260,14,1,2015-05-26,0.02,2,365
237993,Cozy Room in the Heart of Kadıköy,1212675,Basak,,Kadikoy,40.98598,29.02667,Private room,98,2,11,2018-11-25,0.21,2,88
237994,Comfy Furnished Room in a Cozy Home,1212675,Basak,,Kadikoy,40.98627,29.02542,Private room,116,2,1,2017-08-01,0.04,2,363
238904,2  PRIVATE ROOMS IN SULTANAHMET ,1252482,Ramazan,,Fatih,41.0068,28.97874,Private room,376,1,0,,,2,365
241516,FLAT WITH HISTORICAL VIEW,1267497,Ahmet,,Kadikoy,40.98441,29.02177,Entire home/apt,358,6,23,2016-07-26,0.28,1,0
244604,FULL EQUIPPED FLAT IN OLD ISTANBUL,1283374,Timur,,Fatih,41.01309,28.94331,Private room,491,2,0,,,1,365
247874,"Istiklal Avenue,Sadri alisik street",1298849,Berkan,,Beyoglu,41.03433,28.98221,Entire home/apt,64,1,125,2019-06-24,1.42,3,50
248304,Avrupa Residence Suites Istanbul 1+1 80m2,1300759,Ercan,,Gaziosmanpasa,41.08744,28.90203,Entire home/apt,561,2,6,2019-05-01,0.33,4,365
251414,"Apartment in Montmartre, Paris",1318632,Bahar,,Beyoglu,41.03203,28.98564,Entire home/apt,329,7,1,2012-01-06,0.01,1,358
253055,CIHANGIR | Stunning Bosphorus View!,852380,Ilker,,Beyoglu,41.03297,28.98488,Entire home/apt,890,3,60,2019-04-14,0.66,3,321
253859,A boutique experience in Istanbul ,1333286,Erdal,,Beyoglu,41.03324,28.9811,Private room,589,1,0,,,1,365
254664,Sur la place de la tour de Galata,1337721,Hervé,,Beyoglu,41.02437,28.9748,Entire home/apt,659,2,0,,,1,0
256825,BLUE Mosque walking&Grand pazar مشي لكل مكان,1351134,Bãśmä,,Fatih,41.01106,28.94568,Private room,98,2,260,2019-06-17,3.01,14,145
256838,"Down town,walk to everywhereوسط اسطنبول يوسف باشا",1351134,Bãśmä,,Fatih,41.01232,28.94706,Private room,98,2,12,2019-05-11,0.14,14,150
259206,Cosy Flat at the Center of ISTANBUL,1323348,Feride,,Sisli,41.0613,28.99495,Entire home/apt,289,2,20,2019-05-03,0.23,4,338
260378,Bright and characterful in Galata!,1366111,Julia & Tarkan,,Beyoglu,41.02625,28.97276,Entire home/apt,803,2,76,2019-06-19,0.86,12,259
265297,"Sunny Flat for Room Price, Taksim",1391673,Serkan,,Sisli,41.045,28.9863,Entire home/apt,289,2,2,2012-05-28,0.02,1,90
265772,Furnished Flats & Historical Room,1393796,Hülya,,Sisli,41.05458,28.98672,Private room,231,1,0,,,2,365
270561,"Room minuet 2TRAM Street,Yusufpasha اتفضلوااهلاًبكم",1351134,Bãśmä,,Fatih,41.01077,28.94512,Private room,98,2,150,2019-01-02,1.65,14,148
270883,only 10 minutes to Sultanahmet,1417732,Tayfun,,Fatih,41.0248,28.94738,Entire home/apt,329,7,0,,,1,365
271439,Charming Delightful Studio@Centre 3,466302,Fati,,Beyoglu,41.02669,28.97594,Entire home/apt,162,2,141,2018-09-11,1.55,15,319
274454,"Galateia Apartments,1 BR up to 4",1435301,Galateia,,Beyoglu,41.02961,28.97643,Entire home/apt,1115,30,0,,,2,365
276621,Girls Sharing room غرفة للبنات  TRAM STREET,1351134,Bãśmä,,Fatih,41.01254,28.9467,Shared room,58,2,78,2019-06-23,0.90,14,175
277581,Standard Suites,1449395,Emre,,Kadikoy,40.99259,29.02534,Entire home/apt,248,3,26,2018-06-28,0.71,3,306
277589,Spacious Family Apt in Kadiköy,1449395,Emre,,Kadikoy,40.99462,29.02552,Entire home/apt,428,3,8,2018-01-28,0.24,3,297
277592,1+1 65m2 Deluxe Suitler,1449395,Emre,,Kadikoy,40.99295,29.02656,Entire home/apt,295,3,46,2018-06-03,0.58,3,318
280227,Asian Side Apartment with SEA VIEW ,1460766,Birim,,Kadikoy,40.97555,29.0431,Entire home/apt,578,4,0,,,1,365
280776,Terrace Bosphorus Sea View Taksim,802569,Maria,,Beyoglu,41.03392,28.98927,Entire home/apt,653,1,221,2019-06-16,2.44,1,268
282117,"cozy quite home, in the center ",1465693,Asimo,,Beyoglu,41.03207,28.98052,Entire home/apt,491,7,0,,,1,365
282148,"Furnished luxury apartment, Galata",1470523,Zeynep,,Beyoglu,41.02575,28.97364,Entire home/apt,462,3,45,2019-06-24,0.52,4,352
282266,Design chic serviced apt in Galata.,1470523,Zeynep,,Beyoglu,41.02373,28.97418,Entire home/apt,462,3,27,2019-05-03,0.31,4,317
282289,Modern serviced flat in Galata,1470523,Zeynep,,Beyoglu,41.02591,28.97401,Entire home/apt,526,3,115,2019-06-11,1.34,4,327
282295,Modern chic serviced apt in Galata,1470523,Zeynep,,Beyoglu,41.02532,28.97303,Entire home/apt,462,2,50,2019-06-02,0.57,4,353
282881,"top location,bright & cozy 2bdr apt",353220,Özge,,Beyoglu,41.02841,28.97202,Entire home/apt,659,1,57,2016-09-11,0.65,1,358
284645,Cute room opening to garden in Moda,748852,Asiye,,Bahcelievler,41.00837,28.85343,Private room,173,5,5,2014-11-03,0.05,2,365
287982,Lovely Room at the heart of İSTANBL,1323348,Feride,,Sisli,41.06208,28.99426,Private room,116,1,10,2016-09-01,0.11,4,338
287983,CENTRAL&SAFETY Location Bright Room,1323348,Feride,,Sisli,41.06202,28.99549,Private room,116,2,58,2018-09-25,0.67,4,338
293754,2 bedr apart 5 mins from Airport ,1497897,Mehmet Emin,,Bahcelievler,40.99144,28.84474,Entire home/apt,584,3,4,2019-05-19,0.18,3,365
294981,Cozy Furnished Flat in Residence,1520874,Eralp,,Sisli,41.05783,28.99253,Private room,329,2,0,,,1,365
297040,"Galateia  Bosphorus, 1BR w Terrace",1435301,Galateia,,Beyoglu,41.02954,28.97551,Entire home/apt,1312,1,0,,,2,365
298136,Sanctuary of Peace,1536767,Ferhan,,Adalar,40.871,29.1295,Entire home/apt,116,1,1,2019-06-10,1,1,365
304011,"Charming, central&cozy Beyoglu Apt.",1564870,Living Istanbul,,Beyoglu,41.03435,28.9724,Entire home/apt,526,1,9,2015-09-17,0.14,2,273
305801,Sweet Garden  House,1572930,Mehmet,,Besiktas,41.05091,29.02262,Private room,92,3,1,2012-10-01,0.01,1,321
308216,Exclusivity in Istanbul Bosphorus View,1585558,Mert,,Beyoglu,41.03655,28.99017,Entire home/apt,786,2,3,2019-01-02,0.03,11,365
309063,Exclusivity in Istanbul City View,1585558,Mert,,Beyoglu,41.03789,28.99014,Entire home/apt,1312,2,1,2012-10-17,0.01,11,365
310557,Studio apartment İstiklal Street,1597714,Behiye,,Beyoglu,41.03234,28.97472,Private room,589,2,0,,,1,365
314848,Centrally Located Bright StudioApt1,1438966,Görkem,,Beyoglu,41.0364,28.97666,Entire home/apt,451,1,5,2018-04-29,0.06,1,365
315554,"Bosphorous View, Greenary, comfrtbl",1620835,Rajesh,,Besiktas,41.08725,29.03729,Private room,272,1,0,,,1,365
317428,Room for sublet IN TAKSIM/CIHANGIR,85923,Irem,,Beyoglu,41.03042,28.98457,Private room,162,4,0,,,1,365
318933,lovely home with sea view,1128679,Akın,,Kadikoy,40.98447,29.02221,Entire home/apt,289,2,11,2018-08-12,0.23,2,360
324576,Best Point Apartments&Suites,1667741,Mr.Ceyhun,,Fatih,41.00315,28.97953,Private room,977,1,1,2018-03-24,0.06,2,365
327123,"Small,cozy apatment in the center",1672545,Füsun,,Beyoglu,41.03527,28.99128,Entire home/apt,462,1,4,2014-09-11,0.05,1,365
330043,İstanbul Beyoğlu Cihangir,1677640,Didem,,Beyoglu,41.03323,28.98525,Private room,462,1,0,,,1,365
332070,Full Bosphorus sea&Istanbul view ,1664518,Gokce Doruk,,Uskudar,41.02971,29.01917,Private room,491,1,0,,,2,83
338403,120m2 private apart Taxim.,1719162,Emre,,Sisli,41.04099,28.98675,Entire home/apt,324,2,7,2014-05-05,0.08,1,365
338540,3 guests Walk to GRAND pazarيوسف باشا مشي لبيازيت,1351134,Bãśmä,,Fatih,41.01237,28.94659,Private room,98,2,60,2019-06-01,0.69,14,136
341852,on Galata Roofs.  Super central istiklal avenue,1734426,Lino And Gioia,,Beyoglu,41.03383,28.98168,Entire home/apt,295,2,25,2019-06-15,0.41,3,310
350818,Furnished Double BR with Breakfast,1778050,Ali Sinan,,Beyoglu,41.03137,28.97318,Private room,722,1,0,,,1,365
351006,Full Bosphorus Sea View ◆ near Park,1664518,Gokce Doruk,,Uskudar,41.0309,29.01983,Private room,231,2,0,,,2,365
351790,in the city center,1782227,Sinan,,Sisli,41.07587,29.00994,Entire home/apt,231,10,2,2015-05-23,0.04,1,365
355170,Modern Deluxe Studio Near to Taksim,730566,Murat,,Beyoglu,41.03788,28.98258,Private room,393,1,0,,,3,365
360053,Modern Flat 30m to Istiklal- Taksim,1821399,Hakan,,Beyoglu,41.0339,28.9826,Entire home/apt,393,30,0,,,1,365
362196,Apartment in the Heart of the City2,792658,ISlK,,Beyoglu,41.03893,28.98201,Entire home/apt,208,2,89,2019-06-07,1.47,9,302
362228,Studio in the Heart of the City 1,792658,ISlK,,Beyoglu,41.03831,28.98349,Entire home/apt,220,2,134,2019-06-12,2.13,9,365
364077,A single room in Istanbul - Kadikoy,1839212,Ferhat,,Kadikoy,40.99407,29.03697,Private room,231,2,0,,,1,365
374837,Charming Delightful Studio@Centre 2,466302,Fati,,Beyoglu,41.02752,28.97705,Entire home/apt,150,2,116,2019-02-01,1.31,15,185
378120,"Invitation to Travel: Luxury, Quiet",1899923,Yves & Fatos,,Beyoglu,41.03499,28.97238,Entire home/apt,624,7,11,2016-07-18,0.13,1,0
378383,Historic mansion center of Buyukada,1900682,Aysen,,Adalar,40.87361,29.13289,Entire home/apt,624,2,23,2019-06-05,0.27,1,342
380072,"truly unique accommodation,Istanbul",1907609,Filiz,,Besiktas,41.0555,28.99978,Private room,988,1,0,,,1,365
385296,"Lot's of Light, Lot's of Green!",734040,Can,,Sariyer,41.08679,29.05244,Private room,121,7,7,2016-01-05,0.09,3,176
387379,{Berry} Istanbul Modern Concept - Suite,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03699,28.9761,Entire home/apt,202,2,130,2019-06-18,1.48,18,339
391645,"Bright flat, great view! Kadikoy",1958346,Adelaide And Ali,,Kadikoy,40.99609,29.0278,Entire home/apt,428,3,68,2019-05-19,0.78,2,316
398075,Charming Delightful Studio@Centre 1,466302,Fati,,Beyoglu,41.02728,28.97705,Entire home/apt,127,2,66,2019-01-31,0.75,15,32
401359,Central Apt. in Popular Nisantaşı,2002975,Jülide,,Sisli,41.0493,28.99618,Private room,318,3,6,2019-02-15,0.07,1,0
404473,Galata - Splendid flat + bureau,2015945,Linda,,Beyoglu,41.02557,28.97733,Entire home/apt,543,180,0,,,1,365
411036,Charming Place Overlooking Galata Tower (+Terrace),2046456,Hanife,,Beyoglu,41.03003,28.98148,Private room,173,1,228,2019-06-23,3.61,1,347
412766,CasaLoBueno#1 Splendid Galata Tower,2054075,Doret & Izel,,Beyoglu,41.0295,28.97351,Entire home/apt,849,3,63,2019-06-03,0.73,4,324
422001,Cozy Room ANGORA - Single @ Kaboom Guest House,1806816,Kaboom Guest House,,Beyoglu,41.03519,28.97177,Private room,127,2,8,2019-03-04,0.10,6,363
422065,Cute apartment in center of Beyoglu,2099221,Nahide,,Beyoglu,41.03255,28.98032,Entire home/apt,329,3,64,2019-06-21,0.74,4,293
422071,Cozy Flat 1BR @Taksim Square,783470,Aslinaz,,Beyoglu,41.03666,28.98093,Entire home/apt,260,2,62,2019-06-11,0.74,2,364
423764,2+1 istiklal street/taksim central,2106677,Sevil,,Beyoglu,41.03174,28.97717,Entire home/apt,561,3,6,2014-05-05,0.08,4,365
423833,Rooms for rent in Nişantaşı Şişli,2081426,Sanem,,Sisli,41.05485,28.99202,Private room,260,2,1,2012-04-27,0.01,1,365
428901,"Minutes walk to center, 2 BDRM Apt",1770428,Cheng,,Beyoglu,41.03749,28.97505,Entire home/apt,179,5,35,2019-03-08,0.48,1,88
429200,Pasha,182639,Mehmet Ali,,Beyoglu,41.02871,28.97935,Entire home/apt,387,5,1,2012-09-09,0.01,6,180
430954,{Berry} Taksim Authentic Concept - Suite,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03621,28.97592,Entire home/apt,202,2,47,2019-04-15,0.54,18,363
445208,fairly furnished flat @ city center,2170489,Atila,,Sisli,41.05274,28.99108,Entire home/apt,364,2,8,2019-06-21,0.09,1,326
447142,Ottoman istanbul..Yusufpasha Tram ترام يوسف باشا,1351134,Bãśmä,,Fatih,41.01263,28.94498,Private room,98,2,20,2018-08-18,0.24,14,80
453816,Room in Central Istanbul / Cihangir,2254723,Yesim,,Beyoglu,41.03044,28.98298,Private room,133,2,18,2016-02-22,0.21,1,365
457790,Old City Sultanahmet Apart Istanbul,2231981,Adar,,Fatih,41.00456,28.96857,Entire home/apt,254,3,117,2019-05-03,1.36,17,361
469638,Near the bosphorus,2330281,Omer,,Besiktas,41.06678,29.0418,Private room,202,2,26,2019-06-17,0.32,2,197
469811,"Couple friendly, Cute Roof w terrace in Beyoglu",2331089,Mehmet,,Beyoglu,41.03122,28.97603,Entire home/apt,335,2,25,2019-06-12,0.48,4,252
478289,ULTRA LUXE RESIDENCE WITH FREE SWIM.POOL ETC,2368759,Angie,,Basaksehir,41.0718,28.67921,Entire home/apt,988,6,12,2018-05-29,0.25,1,357
484153,"comfy room in Taksim, Istanbul",2395401,Özgür,,Sisli,41.04418,28.98344,Private room,75,2,3,2018-04-16,0.06,1,83
484574,"Cosy,quiet apt on Burgaz ada Island",2395204,Orcan,,Adalar,40.88085,29.06551,Entire home/apt,451,4,0,,,1,365
493775,1+1 beşiktaş modern house,2106677,Sevil,,Besiktas,41.05716,29.0075,Entire home/apt,809,3,0,,,4,365
493912,3+1 istiklal street from landlord,2106677,Sevil,,Beyoglu,41.03509,28.98145,Entire home/apt,347,2,19,2015-07-12,0.23,4,365
494981,Lovely Apartment in City Center,2434963,Ece,,Beyoglu,41.03478,28.98063,Private room,191,3,0,,,1,0
506168,"Pangaltı: Soul, Retro, Central",2494946,,,Sisli,41.04603,28.98424,Private room,289,1,0,,,1,365
507117,Duplex Penthouse Central Located,2499854,Ozan,,Sisli,41.05794,28.99464,Private room,133,1,2,2017-05-18,0.02,1,365
511142,The best room for young people,1298849,Berkan,,Beyoglu,41.03466,28.98164,Private room,64,1,32,2017-10-16,0.38,3,0
511597,Flats in Taksim 2 min. to square #2,2519004,Vedat Öz,,Bagcilar,41.03183,28.84544,Entire home/apt,329,2,2,2013-03-15,0.02,1,365
511807,decent price/quality balance in Ist,1105099,Necip,,Fatih,41.01667,28.9303,Private room,64,20,9,2015-06-30,0.11,2,180
516610,Nakkas Apart,2543742,Nakkas,,Fatih,41.0056,28.9704,Entire home/apt,717,1,3,2012-11-28,0.04,2,365
516720,Very central place-small room for 1,2544222,Biray Anil,,Sisli,41.06262,28.984,Private room,64,1,42,2016-03-10,0.49,1,223
519364,"Elegant, bright, lovely sea views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02618,28.9761,Entire home/apt,1081,2,38,2019-06-20,0.78,12,328
519468,"Cosy charm, fabulous terrace views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02496,28.97311,Entire home/apt,1086,2,59,2019-06-16,0.70,12,271
520072,Room in Anatolian side of Istanbul,2404749,Sabite,,Kadikoy,40.98268,29.04714,Private room,87,1,0,,,1,365
520189,"Cosy with frescoes, terrace views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02815,28.97333,Entire home/apt,815,2,68,2019-04-24,0.80,12,325
520238,Stylish gem with amazing charm and nightlife buzz!,1366111,Julia & Tarkan,,Beyoglu,41.03567,28.97792,Entire home/apt,532,2,136,2019-06-19,1.65,12,351
529151,"135 sqm. at Galata Tower, Beyoğlu",2599754,Sedat,,Beyoglu,41.02747,28.97486,Entire home/apt,653,3,110,2019-06-19,1.38,1,276
536465,Spacious room in 2br renovated flat,2248444,Pinar,,Beyoglu,41.03741,28.97644,Private room,116,3,14,2019-04-23,0.22,6,333
536526,"A Lovely, Modern, 1bd Apt in Center",2248444,Pinar,,Beyoglu,41.03703,28.97471,Entire home/apt,225,2,49,2019-06-13,0.58,6,305
537090,Great flat in central Istanbul,2639052,Yilmaz,,Beyoglu,41.03102,28.98196,Entire home/apt,497,15,8,2019-05-13,0.10,1,358
538052,5 mın.bagdad str-30 mın.prınces isl,2643465,Muzaffer,,Kadikoy,40.98132,29.07824,Private room,376,1,0,,,1,0
538538,flat in a safe & quiet district,2645069,Mehmet,,Kadikoy,41.00931,29.04331,Private room,173,1,0,,,1,365
538833,Very Central Room With Sea View,2646839,Hexagram,,Beyoglu,41.03068,28.98372,Private room,318,1,47,2016-04-21,0.58,3,350
541071,"Sunny, comfy flat with big terrace, Cihangir",2660366,Basak,,Beyoglu,41.02999,28.97992,Entire home/apt,364,2,5,2016-11-25,0.06,1,0
541989,Beautiful Triplex in City Center,2664929,Figen,,Besiktas,41.07538,29.03549,Entire home/apt,520,5,13,2018-08-14,0.17,1,358
542354,Nakkas Apart with Sea View,2543742,Nakkas,,Fatih,41.00503,28.97058,Private room,786,1,0,,,2,365
544103,MECİDİYEKÖY APART 1+1 GÜNLÜK KİRALIK DAİRE,220972,Barış,,Sisli,41.06798,28.99077,Entire home/apt,272,1,2,2019-04-17,0.80,5,365
546900,Very modern Apartment in Gayrettepe,2689464,Murat,,Besiktas,41.0638,29.00437,Private room,913,1,0,,,1,365
549450,Spacious room in flat with terrace,2701190,Atilla,,Besiktas,41.04457,28.99989,Private room,58,7,10,2015-05-14,0.14,1,301
552337,Apartment for rent in Cihangir,2714151,Berrak,,Beyoglu,41.03289,28.98485,Entire home/apt,578,1,0,,,1,0
553222,Cozy room in 2br renovated flat,2248444,Pinar,,Beyoglu,41.03863,28.97695,Private room,116,3,20,2019-05-05,0.28,6,328
553409,3C-Clean Comfortable and Cheap Room,2719457,Mutlu,,Buyukcekmece,41.00975,28.5457,Private room,116,1,1,2018-11-16,0.13,1,365
555588,Historical Istanbul House @ Taksim ,2731976,Daniel,,Sisli,41.04251,28.98788,Entire home/apt,266,3,261,2019-06-19,3.10,2,212
556293,A duplex @ heart of shop & dine,135136,Ozlem,,Sisli,41.05352,28.99886,Entire home/apt,722,2,1,2016-01-01,0.02,2,363
557488,MODERN FLAT CENTER of ISTANBUL,1903669,Volkan,,Sisli,41.05452,28.98674,Entire home/apt,376,3,18,2018-08-03,0.22,3,364
557744,Peaceful and easy to reach.,2742249,Ercüment Yalçın,,Kadikoy,41.00767,29.0326,Private room,231,3,0,,,1,365
559714,Blue Suites by V Sultanahmet Deluxe,2751565,Volkan,,Fatih,41.00507,28.98081,Entire home/apt,786,2,8,2019-04-22,0.11,3,346
565598,"Fully furnished penthouse, Beyoglu",2781217,Fatma,,Beyoglu,41.03541,28.97637,Entire home/apt,144,3,67,2019-06-15,1.00,7,293
568306,"Economic Apt @ Taksim SQ, Beyoglu",225378,Goksel,,Beyoglu,41.0343,28.97999,Private room,295,3,0,,,2,365
569323,"cosy & comfy room, very central",2802812,Rey,,Beyoglu,41.03533,28.98769,Private room,202,2,0,,,1,365
570021,Designer Penthouse in Trendy Bebek,2779211,Bora,,Besiktas,41.08333,29.04047,Entire home/apt,1445,3,12,2019-05-06,0.14,1,344
570820,"Flat for 5 pers, 2km to Taksim Sqr",2808952,Emre,,Sisli,41.05298,28.9804,Entire home/apt,561,1,0,,,1,301
571088,simple&clean room with amazin view in galata,2678583,Umut,,Beyoglu,41.02741,28.9765,Private room,162,7,16,2015-09-16,0.19,4,36
572504,Bright room with balcony in 2b flat,2248444,Pinar,,Beyoglu,41.03864,28.97669,Private room,116,3,16,2019-01-03,0.21,6,328
572569,Lively room in 2b renovated flat,2248444,Pinar,,Beyoglu,41.03745,28.9765,Private room,116,3,5,2015-10-08,0.06,6,349
575482,"LARGE, SAFE & COMFORTABLE FLAT",2266179,Seyda Mari,,Sisli,41.05606,28.9832,Entire home/apt,341,2,127,2019-05-25,1.52,2,282
576710,"CENTRAL PART OF ISTANBUL,TAXIM ",2836764,Cerith,,Sisli,41.04295,28.98281,Private room,173,1,30,2019-06-25,0.49,2,0
579873,{Berry} Turkish Delight Concept - Suite,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03577,28.9716,Entire home/apt,202,2,80,2019-06-14,0.95,18,352
581815, STUDiO FLAT /ERASMUS STUDENT (İST,2951165,Şermin,,Sisli,41.05019,28.98696,Entire home/apt,329,3,0,,,2,179
581984,2 Bedroom Apt. @ Sisli / Istanbul,2865901,Taceddin,,Sisli,41.05131,28.9875,Entire home/apt,659,7,1,2018-06-26,0.08,2,0
582323,Private room (Central / Asian side),2866914,Gözde,,Uskudar,41.01616,29.04219,Private room,428,1,0,,,1,365
583129,double BR @ the heart of Cihangir,2872780,Galata,,Beyoglu,41.02567,28.9751,Private room,393,1,0,,,1,365
583846,spacious & cozy flat @ city center,820117,Mustafa,,Beyoglu,41.03951,28.98167,Entire home/apt,295,1,1,2012-09-17,0.01,3,337
585043,amazing room with bosphorus view in galata,2678583,Umut,,Beyoglu,41.02508,28.97789,Private room,162,7,11,2015-04-12,0.13,4,36
588204,"room, quarto, camera in a nice town",2901249,Koray,,Uskudar,41.0097,29.04734,Private room,231,1,0,,,1,365
591954,Cosy Double Room with Huge Terrace!,2541656,Başak,,Besiktas,41.05087,29.00637,Private room,92,4,35,2019-03-01,0.42,11,313
592063,Modern Parisian Apartment in Galata,512727,Fabrice,,Fatih,41.01989,28.95847,Private room,809,1,0,,,1,365
592336,Room in Kadikoy/Istanbul,2924046,Ezgi,,Kadikoy,40.98628,29.03288,Private room,260,1,0,,,2,365
593890,Cihangir Centre - Large Room ,799900,Jordan,,Beyoglu,41.03112,28.98395,Private room,162,1,0,,,1,365
594596,{Berry} Sultan's Dream Concept - Suite,1938185,Güner - Berivan - Erdal,,Beyoglu,41.03572,28.97407,Entire home/apt,202,2,43,2019-05-06,0.51,18,348
595615,COZY MODERN FLAT AKMERKEZ ULUS,2476619,,,Besiktas,41.07558,29.02981,Entire home/apt,549,3,12,2019-03-23,0.20,1,65
597148,Flat and roomIN OLDCITY SULTANAHMET,2952503,Adem,,Fatih,41.00419,28.97035,Private room,393,1,0,,,1,365
598415,Double room in Avenue Bagdat Apart,767876,Pelin,,Kadikoy,40.97637,29.06653,Private room,231,7,7,2019-04-08,0.08,3,359
599183,"Bosphorus View, Room in Pera Taksim",2963973,Nuri Harun,,Beyoglu,41.0305,28.97325,Private room,46,3,5,2017-05-17,0.06,1,0
602565,Student Flats Student Discounts,635236,Thyme,,Kadikoy,40.99429,29.02797,Private room,58,2,4,2019-01-13,0.05,8,363
603343,The Heart of Sultanahmet - 3br Apartment Sea View,2986851,Süleyman,,Fatih,41.00626,28.97925,Entire home/apt,225,2,77,2018-11-24,0.92,21,341
605671,At the foot of Bosphorus Bridge,2999718,Resul,,Besiktas,41.04851,29.02619,Private room,92,1,7,2018-06-25,0.09,4,179
605692,1BR flat in Ortaköy/Besiktas,2999718,Resul,,Besiktas,41.04944,29.02619,Private room,81,1,0,,,4,180
607323,Blue Suites by V 1 Sultanahmet,2751565,Volkan,,Fatih,41.00685,28.98025,Entire home/apt,462,1,60,2019-06-17,0.79,3,350
607344,Blue Suites by V 2 Sultanahmet,2751565,Volkan,,Fatih,41.00512,28.97901,Entire home/apt,462,1,30,2019-06-18,0.39,3,356
608765,Spatious room in Rumeli Hisari,1519682,Asli,,Sariyer,41.08665,29.04613,Private room,433,1,0,,,1,365
610111,Enjoy the sea view rooms & terrace,3025239,Yasemin,,Fatih,40.99825,28.92964,Private room,341,1,0,,,1,365
610176,new & modern room near city center,3025692,Tarkan,,Beyoglu,41.02769,28.97921,Private room,428,1,0,,,1,365
610308,TAKSİM FLAT  FOR SHORT OR LONG TERM RENTİNG,163554,Faruk,,Beyoglu,41.03626,28.97344,Entire home/apt,231,3,181,2019-06-11,2.41,2,300
610530,City Centre Urban Flat,3027069,Burçin,,Sisli,41.06254,28.98454,Entire home/apt,121,3,14,2019-06-12,0.71,1,347
610875,Full furnished flat in Beyoglu/IST,2963950,Bilal,,Beyoglu,41.03837,28.98309,Entire home/apt,572,1,0,,,1,365
